Separation,Force_Clamped
1726.4,-16212.67442
1726.5,-16210.79638
1726.6,-16208.91866
1726.7,-16207.04127
1726.8,-16205.16421
1726.9,-16203.28747
1727,-16201.41105
1727.1,-16199.53497
1727.2,-16197.65921
1727.3,-16195.78377
1727.4,-16193.90866
1727.5,-16192.03388
1727.6,-16190.15942
1727.7,-16188.28529
1727.8,-16186.41148
1727.9,-16184.538
1728,-16182.66484
1728.1,-16180.79201
1728.2,-16178.91951
1728.3,-16177.04732
1728.4,-16175.17547
1728.5,-16173.30394
1728.6,-16171.43273
1728.7,-16169.56185
1728.8,-16167.69129
1728.9,-16165.82106
1729,-16163.95115
1729.1,-16162.08157
1729.2,-16160.21231
1729.3,-16158.34337
1729.4,-16156.47476
1729.5,-16154.60647
1729.6,-16152.73851
1729.7,-16150.87087
1729.8,-16149.00356
1729.9,-16147.13657
1730,-16145.2699
1730.1,-16143.40355
1730.2,-16141.53753
1730.3,-16139.67184
1730.4,-16137.80646
1730.5,-16135.94141
1730.6,-16134.07669
1730.7,-16132.21228
1730.8,-16130.3482
1730.9,-16128.48445
1731,-16126.62101
1731.1,-16124.7579
1731.2,-16122.89511
1731.3,-16121.03265
1731.4,-16119.17051
1731.5,-16117.30869
1731.6,-16115.44719
1731.7,-16113.58601
1731.8,-16111.72516
1731.9,-16109.86463
1732,-16108.00442
1732.1,-16106.14453
1732.2,-16104.28497
1732.3,-16102.42573
1732.4,-16100.56681
1732.5,-16098.70821
1732.6,-16096.84993
1732.7,-16094.99198
1732.8,-16093.13435
1732.9,-16091.27704
1733,-16089.42005
1733.1,-16087.56338
1733.2,-16085.70703
1733.3,-16083.85101
1733.4,-16081.9953
1733.5,-16080.13992
1733.6,-16078.28486
1733.7,-16076.43011
1733.8,-16074.57569
1733.9,-16072.72159
1734,-16070.86782
1734.1,-16069.01436
1734.2,-16067.16122
1734.3,-16065.3084
1734.4,-16063.45591
1734.5,-16061.60373
1734.6,-16059.75188
1734.7,-16057.90034
1734.8,-16056.04912
1734.9,-16054.19823
1735,-16052.34765
1735.1,-16050.4974
1735.2,-16048.64746
1735.3,-16046.79785
1735.4,-16044.94855
1735.5,-16043.09958
1735.6,-16041.25092
1735.7,-16039.40258
1735.8,-16037.55457
1735.9,-16035.70687
1736,-16033.85949
1736.1,-16032.01243
1736.2,-16030.16569
1736.3,-16028.31927
1736.4,-16026.47317
1736.5,-16024.62738
1736.6,-16022.78192
1736.7,-16020.93677
1736.8,-16019.09194
1736.9,-16017.24744
1737,-16015.40325
1737.1,-16013.55937
1737.2,-16011.71582
1737.3,-16009.87259
1737.4,-16008.02967
1737.5,-16006.18707
1737.6,-16004.34479
1737.7,-16002.50283
1737.8,-16000.66119
1737.9,-15998.81986
1738,-15996.97885
1738.1,-15995.13816
1738.2,-15993.29779
1738.3,-15991.45773
1738.4,-15989.61799
1738.5,-15987.77857
1738.6,-15985.93947
1738.7,-15984.10069
1738.8,-15982.26222
1738.9,-15980.42407
1739,-15978.58623
1739.1,-15976.74871
1739.2,-15974.91151
1739.3,-15973.07463
1739.4,-15971.23806
1739.5,-15969.40181
1739.6,-15967.56588
1739.7,-15965.73027
1739.8,-15963.89497
1739.9,-15962.05998
1740,-15960.22531
1740.1,-15958.39096
1740.2,-15956.55693
1740.3,-15954.72321
1740.4,-15952.88981
1740.5,-15951.05672
1740.6,-15949.22395
1740.7,-15947.3915
1740.8,-15945.55936
1740.9,-15943.72753
1741,-15941.89603
1741.1,-15940.06483
1741.2,-15938.23396
1741.3,-15936.4034
1741.4,-15934.57315
1741.5,-15932.74322
1741.6,-15930.91361
1741.7,-15929.08431
1741.8,-15927.25532
1741.9,-15925.42665
1742,-15923.5983
1742.1,-15921.77026
1742.2,-15919.94253
1742.3,-15918.11512
1742.4,-15916.28802
1742.5,-15914.46124
1742.6,-15912.63477
1742.7,-15910.80862
1742.8,-15908.98278
1742.9,-15907.15726
1743,-15905.33205
1743.1,-15903.50715
1743.2,-15901.68257
1743.3,-15899.8583
1743.4,-15898.03435
1743.5,-15896.21071
1743.6,-15894.38738
1743.7,-15892.56437
1743.8,-15890.74167
1743.9,-15888.91929
1744,-15887.09722
1744.1,-15885.27546
1744.2,-15883.45401
1744.3,-15881.63288
1744.4,-15879.81206
1744.5,-15877.99156
1744.6,-15876.17136
1744.7,-15874.35148
1744.8,-15872.53192
1744.9,-15870.71266
1745,-15868.89372
1745.1,-15867.07509
1745.2,-15865.25678
1745.3,-15863.43877
1745.4,-15861.62108
1745.5,-15859.80371
1745.6,-15857.98664
1745.7,-15856.16989
1745.8,-15854.35344
1745.9,-15852.53731
1746,-15850.7215
1746.1,-15848.90599
1746.2,-15847.0908
1746.3,-15845.27592
1746.4,-15843.46135
1746.5,-15841.64709
1746.6,-15839.83314
1746.7,-15838.01951
1746.8,-15836.20618
1746.9,-15834.39317
1747,-15832.58047
1747.1,-15830.76808
1747.2,-15828.956
1747.3,-15827.14423
1747.4,-15825.33278
1747.5,-15823.52163
1747.6,-15821.7108
1747.7,-15819.90027
1747.8,-15818.09006
1747.9,-15816.28016
1748,-15814.47057
1748.1,-15812.66128
1748.2,-15810.85231
1748.3,-15809.04365
1748.4,-15807.2353
1748.5,-15805.42726
1748.6,-15803.61954
1748.7,-15801.81212
1748.8,-15800.00501
1748.9,-15798.19821
1749,-15796.39172
1749.1,-15794.58554
1749.2,-15792.77967
1749.3,-15790.97411
1749.4,-15789.16886
1749.5,-15787.36392
1749.6,-15785.55929
1749.7,-15783.75496
1749.8,-15781.95095
1749.9,-15780.14725
1750,-15778.34385
1750.1,-15776.54077
1750.2,-15774.73799
1750.3,-15772.93553
1750.4,-15771.13337
1750.5,-15769.33152
1750.6,-15767.52998
1750.7,-15765.72875
1750.8,-15763.92782
1750.9,-15762.12721
1751,-15760.3269
1751.1,-15758.5269
1751.2,-15756.72721
1751.3,-15754.92783
1751.4,-15753.12876
1751.5,-15751.33
1751.6,-15749.53154
1751.7,-15747.73339
1751.8,-15745.93555
1751.9,-15744.13802
1752,-15742.34079
1752.1,-15740.54387
1752.2,-15738.74726
1752.3,-15736.95096
1752.4,-15735.15497
1752.5,-15733.35928
1752.6,-15731.5639
1752.7,-15729.76883
1752.8,-15727.97406
1752.9,-15726.1796
1753,-15724.38545
1753.1,-15722.59161
1753.2,-15720.79807
1753.3,-15719.00484
1753.4,-15717.21192
1753.5,-15715.4193
1753.6,-15713.62699
1753.7,-15711.83499
1753.8,-15710.04329
1753.9,-15708.2519
1754,-15706.46082
1754.1,-15704.67004
1754.2,-15702.87957
1754.3,-15701.0894
1754.4,-15699.29954
1754.5,-15697.50999
1754.6,-15695.72074
1754.7,-15693.9318
1754.8,-15692.14317
1754.9,-15690.35484
1755,-15688.56681
1755.1,-15686.77909
1755.2,-15684.99168
1755.3,-15683.20457
1755.4,-15681.41777
1755.5,-15679.63128
1755.6,-15677.84508
1755.7,-15676.0592
1755.8,-15674.27362
1755.9,-15672.48834
1756,-15670.70337
1756.1,-15668.9187
1756.2,-15667.13434
1756.3,-15665.35029
1756.4,-15663.56653
1756.5,-15661.78309
1756.6,-15659.99994
1756.7,-15658.21711
1756.8,-15656.43457
1756.9,-15654.65234
1757,-15652.87042
1757.1,-15651.0888
1757.2,-15649.30748
1757.3,-15647.52647
1757.4,-15645.74576
1757.5,-15643.96536
1757.6,-15642.18526
1757.7,-15640.40546
1757.8,-15638.62597
1757.9,-15636.84678
1758,-15635.06789
1758.1,-15633.28931
1758.2,-15631.51103
1758.3,-15629.73306
1758.4,-15627.95538
1758.5,-15626.17802
1758.6,-15624.40095
1758.7,-15622.62419
1758.8,-15620.84773
1758.9,-15619.07157
1759,-15617.29572
1759.1,-15615.52017
1759.2,-15613.74492
1759.3,-15611.96998
1759.4,-15610.19533
1759.5,-15608.42099
1759.6,-15606.64696
1759.7,-15604.87322
1759.8,-15603.09979
1759.9,-15601.32666
1760,-15599.55383
1760.1,-15597.7813
1760.2,-15596.00908
1760.3,-15594.23716
1760.4,-15592.46554
1760.5,-15590.69422
1760.6,-15588.9232
1760.7,-15587.15249
1760.8,-15585.38208
1760.9,-15583.61197
1761,-15581.84216
1761.1,-15580.07265
1761.2,-15578.30344
1761.3,-15576.53454
1761.4,-15574.76593
1761.5,-15572.99763
1761.6,-15571.22963
1761.7,-15569.46193
1761.8,-15567.69453
1761.9,-15565.92743
1762,-15564.16063
1762.1,-15562.39414
1762.2,-15560.62794
1762.3,-15558.86204
1762.4,-15557.09645
1762.5,-15555.33115
1762.6,-15553.56616
1762.7,-15551.80147
1762.8,-15550.03707
1762.9,-15548.27298
1763,-15546.50919
1763.1,-15544.74569
1763.2,-15542.9825
1763.3,-15541.21961
1763.4,-15539.45702
1763.5,-15537.69472
1763.6,-15535.93273
1763.7,-15534.17103
1763.8,-15532.40964
1763.9,-15530.64855
1764,-15528.88775
1764.1,-15527.12726
1764.2,-15525.36706
1764.3,-15523.60716
1764.4,-15521.84757
1764.5,-15520.08827
1764.6,-15518.32927
1764.7,-15516.57057
1764.8,-15514.81217
1764.9,-15513.05406
1765,-15511.29626
1765.1,-15509.53875
1765.2,-15507.78155
1765.3,-15506.02464
1765.4,-15504.26803
1765.5,-15502.51172
1765.6,-15500.75571
1765.7,-15499
1765.8,-15497.24458
1765.9,-15495.48946
1766,-15493.73464
1766.1,-15491.98012
1766.2,-15490.2259
1766.3,-15488.47197
1766.4,-15486.71835
1766.5,-15484.96502
1766.6,-15483.21198
1766.7,-15481.45925
1766.8,-15479.70681
1766.9,-15477.95468
1767,-15476.20283
1767.1,-15474.45129
1767.2,-15472.70004
1767.3,-15470.94909
1767.4,-15469.19844
1767.5,-15467.44809
1767.6,-15465.69803
1767.7,-15463.94827
1767.8,-15462.1988
1767.9,-15460.44964
1768,-15458.70076
1768.1,-15456.95219
1768.2,-15455.20391
1768.3,-15453.45593
1768.4,-15451.70825
1768.5,-15449.96086
1768.6,-15448.21377
1768.7,-15446.46698
1768.8,-15444.72048
1768.9,-15442.97428
1769,-15441.22837
1769.1,-15439.48276
1769.2,-15437.73744
1769.3,-15435.99243
1769.4,-15434.2477
1769.5,-15432.50328
1769.6,-15430.75915
1769.7,-15429.01531
1769.8,-15427.27177
1769.9,-15425.52853
1770,-15423.78558
1770.1,-15422.04293
1770.2,-15420.30057
1770.3,-15418.5585
1770.4,-15416.81674
1770.5,-15415.07526
1770.6,-15413.33409
1770.7,-15411.59321
1770.8,-15409.85262
1770.9,-15408.11233
1771,-15406.37233
1771.1,-15404.63262
1771.2,-15402.89322
1771.3,-15401.1541
1771.4,-15399.41528
1771.5,-15397.67676
1771.6,-15395.93853
1771.7,-15394.20059
1771.8,-15392.46295
1771.9,-15390.7256
1772,-15388.98855
1772.1,-15387.25179
1772.2,-15385.51532
1772.3,-15383.77915
1772.4,-15382.04327
1772.5,-15380.30769
1772.6,-15378.5724
1772.7,-15376.8374
1772.8,-15375.1027
1772.9,-15373.36829
1773,-15371.63418
1773.1,-15369.90035
1773.2,-15368.16682
1773.3,-15366.43359
1773.4,-15364.70065
1773.5,-15362.968
1773.6,-15361.23564
1773.7,-15359.50358
1773.8,-15357.77181
1773.9,-15356.04033
1774,-15354.30914
1774.1,-15352.57825
1774.2,-15350.84765
1774.3,-15349.11734
1774.4,-15347.38733
1774.5,-15345.65761
1774.6,-15343.92818
1774.7,-15342.19904
1774.8,-15340.4702
1774.9,-15338.74164
1775,-15337.01338
1775.1,-15335.28541
1775.2,-15333.55774
1775.3,-15331.83035
1775.4,-15330.10326
1775.5,-15328.37646
1775.6,-15326.64995
1775.7,-15324.92373
1775.8,-15323.19781
1775.9,-15321.47217
1776,-15319.74683
1776.1,-15318.02178
1776.2,-15316.29702
1776.3,-15314.57255
1776.4,-15312.84837
1776.5,-15311.12449
1776.6,-15309.40089
1776.7,-15307.67759
1776.8,-15305.95457
1776.9,-15304.23185
1777,-15302.50942
1777.1,-15300.78728
1777.2,-15299.06543
1777.3,-15297.34387
1777.4,-15295.6226
1777.5,-15293.90162
1777.6,-15292.18093
1777.7,-15290.46054
1777.8,-15288.74043
1777.9,-15287.02061
1778,-15285.30109
1778.1,-15283.58185
1778.2,-15281.8629
1778.3,-15280.14425
1778.4,-15278.42588
1778.5,-15276.7078
1778.6,-15274.99002
1778.7,-15273.27252
1778.8,-15271.55531
1778.9,-15269.83839
1779,-15268.12176
1779.1,-15266.40542
1779.2,-15264.68937
1779.3,-15262.97361
1779.4,-15261.25814
1779.5,-15259.54296
1779.6,-15257.82807
1779.7,-15256.11346
1779.8,-15254.39915
1779.9,-15252.68512
1780,-15250.97139
1780.1,-15249.25794
1780.2,-15247.54478
1780.3,-15245.83191
1780.4,-15244.11933
1780.5,-15242.40703
1780.6,-15240.69503
1780.7,-15238.98331
1780.8,-15237.27188
1780.9,-15235.56074
1781,-15233.84989
1781.1,-15232.13933
1781.2,-15230.42905
1781.3,-15228.71906
1781.4,-15227.00936
1781.5,-15225.29995
1781.6,-15223.59083
1781.7,-15221.88199
1781.8,-15220.17344
1781.9,-15218.46518
1782,-15216.75721
1782.1,-15215.04952
1782.2,-15213.34213
1782.3,-15211.63501
1782.4,-15209.92819
1782.5,-15208.22165
1782.6,-15206.51541
1782.7,-15204.80944
1782.8,-15203.10377
1782.9,-15201.39838
1783,-15199.69328
1783.1,-15197.98847
1783.2,-15196.28394
1783.3,-15194.5797
1783.4,-15192.87574
1783.5,-15191.17208
1783.6,-15189.4687
1783.7,-15187.7656
1783.8,-15186.06279
1783.9,-15184.36027
1784,-15182.65804
1784.1,-15180.95609
1784.2,-15179.25443
1784.3,-15177.55305
1784.4,-15175.85196
1784.5,-15174.15115
1784.6,-15172.45064
1784.7,-15170.7504
1784.8,-15169.05046
1784.9,-15167.35079
1785,-15165.65142
1785.1,-15163.95233
1785.2,-15162.25352
1785.3,-15160.555
1785.4,-15158.85677
1785.5,-15157.15882
1785.6,-15155.46116
1785.7,-15153.76378
1785.8,-15152.06669
1785.9,-15150.36988
1786,-15148.67336
1786.1,-15146.97712
1786.2,-15145.28117
1786.3,-15143.5855
1786.4,-15141.89011
1786.5,-15140.19502
1786.6,-15138.5002
1786.7,-15136.80567
1786.8,-15135.11143
1786.9,-15133.41747
1787,-15131.72379
1787.1,-15130.0304
1787.2,-15128.33729
1787.3,-15126.64447
1787.4,-15124.95193
1787.5,-15123.25967
1787.6,-15121.5677
1787.7,-15119.87601
1787.8,-15118.18461
1787.9,-15116.49349
1788,-15114.80266
1788.1,-15113.1121
1788.2,-15111.42183
1788.3,-15109.73185
1788.4,-15108.04215
1788.5,-15106.35273
1788.6,-15104.66359
1788.7,-15102.97474
1788.8,-15101.28617
1788.9,-15099.59789
1789,-15097.90989
1789.1,-15096.22217
1789.2,-15094.53473
1789.3,-15092.84758
1789.4,-15091.16071
1789.5,-15089.47412
1789.6,-15087.78782
1789.7,-15086.10179
1789.8,-15084.41606
1789.9,-15082.7306
1790,-15081.04542
1790.1,-15079.36053
1790.2,-15077.67592
1790.3,-15075.99159
1790.4,-15074.30755
1790.5,-15072.62379
1790.6,-15070.9403
1790.7,-15069.25711
1790.8,-15067.57419
1790.9,-15065.89155
1791,-15064.2092
1791.1,-15062.52713
1791.2,-15060.84534
1791.3,-15059.16383
1791.4,-15057.4826
1791.5,-15055.80166
1791.6,-15054.121
1791.7,-15052.44061
1791.8,-15050.76051
1791.9,-15049.08069
1792,-15047.40115
1792.1,-15045.7219
1792.2,-15044.04292
1792.3,-15042.36423
1792.4,-15040.68581
1792.5,-15039.00768
1792.6,-15037.32983
1792.7,-15035.65226
1792.8,-15033.97496
1792.9,-15032.29795
1793,-15030.62122
1793.1,-15028.94478
1793.2,-15027.26861
1793.3,-15025.59272
1793.4,-15023.91711
1793.5,-15022.24178
1793.6,-15020.56674
1793.7,-15018.89197
1793.8,-15017.21748
1793.9,-15015.54327
1794,-15013.86935
1794.1,-15012.1957
1794.2,-15010.52233
1794.3,-15008.84924
1794.4,-15007.17644
1794.5,-15005.50391
1794.6,-15003.83166
1794.7,-15002.15969
1794.8,-15000.488
1794.9,-14998.81659
1795,-14997.14546
1795.1,-14995.47461
1795.2,-14993.80403
1795.3,-14992.13374
1795.4,-14990.46373
1795.5,-14988.79399
1795.6,-14987.12453
1795.7,-14985.45536
1795.8,-14983.78646
1795.9,-14982.11784
1796,-14980.4495
1796.1,-14978.78143
1796.2,-14977.11365
1796.3,-14975.44615
1796.4,-14973.77892
1796.5,-14972.11197
1796.6,-14970.4453
1796.7,-14968.77891
1796.8,-14967.11279
1796.9,-14965.44696
1797,-14963.7814
1797.1,-14962.11612
1797.2,-14960.45112
1797.3,-14958.7864
1797.4,-14957.12195
1797.5,-14955.45778
1797.6,-14953.79389
1797.7,-14952.13028
1797.8,-14950.46695
1797.9,-14948.80389
1798,-14947.14111
1798.1,-14945.47861
1798.2,-14943.81638
1798.3,-14942.15443
1798.4,-14940.49276
1798.5,-14938.83137
1798.6,-14937.17025
1798.7,-14935.50941
1798.8,-14933.84885
1798.9,-14932.18857
1799,-14930.52856
1799.1,-14928.86883
1799.2,-14927.20937
1799.3,-14925.55019
1799.4,-14923.89129
1799.5,-14922.23267
1799.6,-14920.57432
1799.7,-14918.91625
1799.8,-14917.25845
1799.9,-14915.60093
1800,-14913.94369
1800.1,-14912.28672
1800.2,-14910.63003
1800.3,-14908.97361
1800.4,-14907.31748
1800.5,-14905.66161
1800.6,-14904.00603
1800.7,-14902.35071
1800.8,-14900.69568
1800.9,-14899.04092
1801,-14897.38644
1801.1,-14895.73223
1801.2,-14894.07829
1801.3,-14892.42464
1801.4,-14890.77125
1801.5,-14889.11815
1801.6,-14887.46532
1801.7,-14885.81276
1801.8,-14884.16048
1801.9,-14882.50847
1802,-14880.85674
1802.1,-14879.20528
1802.2,-14877.5541
1802.3,-14875.9032
1802.4,-14874.25256
1802.5,-14872.60221
1802.6,-14870.95212
1802.7,-14869.30232
1802.8,-14867.65278
1802.9,-14866.00353
1803,-14864.35454
1803.1,-14862.70583
1803.2,-14861.0574
1803.3,-14859.40923
1803.4,-14857.76135
1803.5,-14856.11373
1803.6,-14854.46639
1803.7,-14852.81933
1803.8,-14851.17254
1803.9,-14849.52602
1804,-14847.87978
1804.1,-14846.23381
1804.2,-14844.58811
1804.3,-14842.94269
1804.4,-14841.29754
1804.5,-14839.65266
1804.6,-14838.00806
1804.7,-14836.36373
1804.8,-14834.71968
1804.9,-14833.0759
1805,-14831.43239
1805.1,-14829.78915
1805.2,-14828.14619
1805.3,-14826.5035
1805.4,-14824.86108
1805.5,-14823.21894
1805.6,-14821.57707
1805.7,-14819.93547
1805.8,-14818.29414
1805.9,-14816.65309
1806,-14815.01231
1806.1,-14813.3718
1806.2,-14811.73157
1806.3,-14810.0916
1806.4,-14808.45191
1806.5,-14806.8125
1806.6,-14805.17335
1806.7,-14803.53448
1806.8,-14801.89587
1806.9,-14800.25755
1807,-14798.61949
1807.1,-14796.9817
1807.2,-14795.34419
1807.3,-14793.70695
1807.4,-14792.06998
1807.5,-14790.43328
1807.6,-14788.79685
1807.7,-14787.1607
1807.8,-14785.52481
1807.9,-14783.8892
1808,-14782.25386
1808.1,-14780.61879
1808.2,-14778.98399
1808.3,-14777.34946
1808.4,-14775.71521
1808.5,-14774.08122
1808.6,-14772.44751
1808.7,-14770.81406
1808.8,-14769.18089
1808.9,-14767.54799
1809,-14765.91536
1809.1,-14764.283
1809.2,-14762.65091
1809.3,-14761.01909
1809.4,-14759.38755
1809.5,-14757.75627
1809.6,-14756.12526
1809.7,-14754.49452
1809.8,-14752.86406
1809.9,-14751.23386
1810,-14749.60394
1810.1,-14747.97428
1810.2,-14746.3449
1810.3,-14744.71578
1810.4,-14743.08693
1810.5,-14741.45836
1810.6,-14739.83005
1810.7,-14738.20202
1810.8,-14736.57425
1810.9,-14734.94675
1811,-14733.31953
1811.1,-14731.69257
1811.2,-14730.06588
1811.3,-14728.43946
1811.4,-14726.81331
1811.5,-14725.18743
1811.6,-14723.56182
1811.7,-14721.93648
1811.8,-14720.31141
1811.9,-14718.6866
1812,-14717.06207
1812.1,-14715.4378
1812.2,-14713.81381
1812.3,-14712.19008
1812.4,-14710.56662
1812.5,-14708.94343
1812.6,-14707.32051
1812.7,-14705.69785
1812.8,-14704.07547
1812.9,-14702.45335
1813,-14700.8315
1813.1,-14699.20993
1813.2,-14697.58861
1813.3,-14695.96757
1813.4,-14694.3468
1813.5,-14692.72629
1813.6,-14691.10605
1813.7,-14689.48608
1813.8,-14687.86638
1813.9,-14686.24694
1814,-14684.62778
1814.1,-14683.00888
1814.2,-14681.39025
1814.3,-14679.77188
1814.4,-14678.15379
1814.5,-14676.53596
1814.6,-14674.91839
1814.7,-14673.3011
1814.8,-14671.68407
1814.9,-14670.06732
1815,-14668.45082
1815.1,-14666.8346
1815.2,-14665.21864
1815.3,-14663.60295
1815.4,-14661.98753
1815.5,-14660.37237
1815.6,-14658.75748
1815.7,-14657.14286
1815.8,-14655.5285
1815.9,-14653.91441
1816,-14652.30059
1816.1,-14650.68703
1816.2,-14649.07374
1816.3,-14647.46072
1816.4,-14645.84796
1816.5,-14644.23547
1816.6,-14642.62324
1816.7,-14641.01129
1816.8,-14639.39959
1816.9,-14637.78817
1817,-14636.17701
1817.1,-14634.56611
1817.2,-14632.95549
1817.3,-14631.34512
1817.4,-14629.73503
1817.5,-14628.1252
1817.6,-14626.51563
1817.7,-14624.90633
1817.8,-14623.2973
1817.9,-14621.68853
1818,-14620.08003
1818.1,-14618.47179
1818.2,-14616.86382
1818.3,-14615.25611
1818.4,-14613.64867
1818.5,-14612.0415
1818.6,-14610.43458
1818.7,-14608.82794
1818.8,-14607.22156
1818.9,-14605.61544
1819,-14604.00959
1819.1,-14602.404
1819.2,-14600.79868
1819.3,-14599.19363
1819.4,-14597.58883
1819.5,-14595.98431
1819.6,-14594.38004
1819.7,-14592.77604
1819.8,-14591.17231
1819.9,-14589.56884
1820,-14587.96563
1820.1,-14586.36269
1820.2,-14584.76002
1820.3,-14583.1576
1820.4,-14581.55545
1820.5,-14579.95357
1820.6,-14578.35195
1820.7,-14576.75059
1820.8,-14575.1495
1820.9,-14573.54867
1821,-14571.9481
1821.1,-14570.3478
1821.2,-14568.74776
1821.3,-14567.14799
1821.4,-14565.54848
1821.5,-14563.94923
1821.6,-14562.35024
1821.7,-14560.75152
1821.8,-14559.15306
1821.9,-14557.55487
1822,-14555.95694
1822.1,-14554.35927
1822.2,-14552.76186
1822.3,-14551.16472
1822.4,-14549.56784
1822.5,-14547.97122
1822.6,-14546.37487
1822.7,-14544.77878
1822.8,-14543.18295
1822.9,-14541.58738
1823,-14539.99208
1823.1,-14538.39704
1823.2,-14536.80226
1823.3,-14535.20775
1823.4,-14533.61349
1823.5,-14532.0195
1823.6,-14530.42577
1823.7,-14528.8323
1823.8,-14527.2391
1823.9,-14525.64616
1824,-14524.05348
1824.1,-14522.46106
1824.2,-14520.8689
1824.3,-14519.277
1824.4,-14517.68537
1824.5,-14516.094
1824.6,-14514.50289
1824.7,-14512.91204
1824.8,-14511.32145
1824.9,-14509.73113
1825,-14508.14106
1825.1,-14506.55126
1825.2,-14504.96172
1825.3,-14503.37244
1825.4,-14501.78342
1825.5,-14500.19466
1825.6,-14498.60616
1825.7,-14497.01793
1825.8,-14495.42995
1825.9,-14493.84224
1826,-14492.25479
1826.1,-14490.66759
1826.2,-14489.08066
1826.3,-14487.49399
1826.4,-14485.90758
1826.5,-14484.32143
1826.6,-14482.73554
1826.7,-14481.14991
1826.8,-14479.56454
1826.9,-14477.97944
1827,-14476.39459
1827.1,-14474.81
1827.2,-14473.22567
1827.3,-14471.6416
1827.4,-14470.0578
1827.5,-14468.47425
1827.6,-14466.89096
1827.7,-14465.30794
1827.8,-14463.72517
1827.9,-14462.14266
1828,-14460.56041
1828.1,-14458.97842
1828.2,-14457.39669
1828.3,-14455.81522
1828.4,-14454.23401
1828.5,-14452.65306
1828.6,-14451.07237
1828.7,-14449.49194
1828.8,-14447.91177
1828.9,-14446.33185
1829,-14444.7522
1829.1,-14443.1728
1829.2,-14441.59367
1829.3,-14440.01479
1829.4,-14438.43617
1829.5,-14436.85781
1829.6,-14435.27971
1829.7,-14433.70187
1829.8,-14432.12429
1829.9,-14430.54696
1830,-14428.9699
1830.1,-14427.39309
1830.2,-14425.81654
1830.3,-14424.24025
1830.4,-14422.66422
1830.5,-14421.08844
1830.6,-14419.51293
1830.7,-14417.93767
1830.8,-14416.36267
1830.9,-14414.78793
1831,-14413.21344
1831.1,-14411.63922
1831.2,-14410.06525
1831.3,-14408.49154
1831.4,-14406.91809
1831.5,-14405.34489
1831.6,-14403.77196
1831.7,-14402.19928
1831.8,-14400.62686
1831.9,-14399.05469
1832,-14397.48279
1832.1,-14395.91114
1832.2,-14394.33975
1832.3,-14392.76861
1832.4,-14391.19773
1832.5,-14389.62711
1832.6,-14388.05675
1832.7,-14386.48664
1832.8,-14384.9168
1832.9,-14383.3472
1833,-14381.77787
1833.1,-14380.20879
1833.2,-14378.63997
1833.3,-14377.0714
1833.4,-14375.50309
1833.5,-14373.93504
1833.6,-14372.36725
1833.7,-14370.79971
1833.8,-14369.23243
1833.9,-14367.6654
1834,-14366.09863
1834.1,-14364.53212
1834.2,-14362.96586
1834.3,-14361.39986
1834.4,-14359.83412
1834.5,-14358.26863
1834.6,-14356.70339
1834.7,-14355.13842
1834.8,-14353.5737
1834.9,-14352.00923
1835,-14350.44502
1835.1,-14348.88107
1835.2,-14347.31737
1835.3,-14345.75393
1835.4,-14344.19074
1835.5,-14342.62781
1835.6,-14341.06514
1835.7,-14339.50271
1835.8,-14337.94055
1835.9,-14336.37864
1836,-14334.81698
1836.1,-14333.25559
1836.2,-14331.69444
1836.3,-14330.13355
1836.4,-14328.57292
1836.5,-14327.01254
1836.6,-14325.45241
1836.7,-14323.89254
1836.8,-14322.33293
1836.9,-14320.77357
1837,-14319.21446
1837.1,-14317.65561
1837.2,-14316.09701
1837.3,-14314.53867
1837.4,-14312.98058
1837.5,-14311.42275
1837.6,-14309.86517
1837.7,-14308.30785
1837.8,-14306.75078
1837.9,-14305.19396
1838,-14303.6374
1838.1,-14302.08109
1838.2,-14300.52504
1838.3,-14298.96924
1838.4,-14297.41369
1838.5,-14295.8584
1838.6,-14294.30336
1838.7,-14292.74857
1838.8,-14291.19404
1838.9,-14289.63976
1839,-14288.08574
1839.1,-14286.53197
1839.2,-14284.97845
1839.3,-14283.42519
1839.4,-14281.87218
1839.5,-14280.31942
1839.6,-14278.76691
1839.7,-14277.21466
1839.8,-14275.66267
1839.9,-14274.11092
1840,-14272.55943
1840.1,-14271.00819
1840.2,-14269.4572
1840.3,-14267.90647
1840.4,-14266.35599
1840.5,-14264.80576
1840.6,-14263.25579
1840.7,-14261.70606
1840.8,-14260.15659
1840.9,-14258.60738
1841,-14257.05841
1841.1,-14255.5097
1841.2,-14253.96124
1841.3,-14252.41303
1841.4,-14250.86508
1841.5,-14249.31737
1841.6,-14247.76992
1841.7,-14246.22272
1841.8,-14244.67577
1841.9,-14243.12908
1842,-14241.58264
1842.1,-14240.03644
1842.2,-14238.4905
1842.3,-14236.94482
1842.4,-14235.39938
1842.5,-14233.85419
1842.6,-14232.30926
1842.7,-14230.76458
1842.8,-14229.22015
1842.9,-14227.67597
1843,-14226.13204
1843.1,-14224.58837
1843.2,-14223.04494
1843.3,-14221.50177
1843.4,-14219.95885
1843.5,-14218.41617
1843.6,-14216.87375
1843.7,-14215.33158
1843.8,-14213.78966
1843.9,-14212.248
1844,-14210.70658
1844.1,-14209.16541
1844.2,-14207.6245
1844.3,-14206.08383
1844.4,-14204.54342
1844.5,-14203.00326
1844.6,-14201.46334
1844.7,-14199.92368
1844.8,-14198.38427
1844.9,-14196.8451
